杜绝加密®️,#genre#
暴雨将至（马其顿 / 法国 / 英国战争片）,https://vip1.lz-cdn7.com/20230208/14025_9b7714cd/index.m3u8
怒海追逐战（美国战争片）,https://vip1.lz-cdn7.com/20230207/14018_84b296d4/index.m3u8
日本海大海战：海行兮（日本战争片）,https://vip.lz-cdn3.com/20230205/17540_0a520403/index.m3u8
跨过鸭绿江2021（大陆战争片）,https://vip1.lz-cdn1.com/20230117/20596_74f62b7f/index.m3u8
北京55日（美国战争片）,https://vip.lz-cdn3.com/20230131/17360_e8980c14/index.m3u8
烽火母女泪（意大利 / 法国战争片）,https://vip.lz-cdn3.com/20230131/17357_c80e0a18/index.m3u8
恐惧与欲望（美国战争片）,https://vip1.lz-cdn7.com/20230130/13892_97c7e8d9/index.m3u8
猎鹿人【英语】（美国战争片）,https://vip1.lz-cdn7.com/20230128/13846_6dd606fa/index.m3u8
猎鹿人【国语】（美国战争片）,https://vip1.lz-cdn7.com/20230128/13845_789b5db8/index.m3u8
黑太阳731（中国香港 / 中国大陆战争片）,https://vip1.lz-cdn7.com/20230128/13837_04374c6c/index.m3u8
白昼进攻（美国战争片）,https://vip1.lz-cdn7.com/20230128/13828_183d92ad/index.m3u8
风语者【英语】（美国战争片）,https://vip1.lz-cdn7.com/20230127/13814_517584c1/index.m3u8
风语者【国语】（美国战争片）,https://vip1.lz-cdn7.com/20230127/13813_17246333/index.m3u8
小兵1963（法国战争片）,https://vip1.lz-cdn7.com/20230127/13808_bcf1cfa6/index.m3u8
闪闪的红星（大陆战争片）,https://vip.lz-cdn16.com/20230123/7487_16319e90/index.m3u8
红色机尾（美国战争片）,https://vip1.lz-cdn7.com/20230125/13759_3b2cfd03/index.m3u8
战地钟声（美国战争片）,https://vip1.lz-cdn7.com/20230123/13720_0daf043d/index.m3u8
无主之地2001（波黑 / 斯洛文尼亚 / 意大利 / 法国 / 英国 / 比利时战争片）,https://vip1.lz-cdn7.com/20230123/13719_5f0f441c/index.m3u8
血战纳尔维克（挪威战争片）,https://vip.lz-cdn3.com/20230123/17298_f86fe972/index.m3u8
深入敌后（美国战争片）,https://vip1.lz-cdn7.com/20230121/13648_2842ab23/index.m3u8
深入敌后：危险营救（英国战争片）,https://vip1.lz-cdn7.com/20230121/13647_4bf899f9/index.m3u8
深入敌后2：邪恶轴心（美国战争片）,https://vip1.lz-cdn7.com/20230121/13639_4d7e1a58/index.m3u8
苏芬战争（芬兰战争片）,https://vip1.lz-cdn7.com/20230121/13637_686ed68a/index.m3u8
猎杀U571【英语】（法国战争片）,https://vip1.lz-cdn7.com/20230120/13618_ef4a3cdb/index.m3u8
猎杀U571【国语】（法国战争片）,https://vip1.lz-cdn7.com/20230120/13617_7e564dc3/index.m3u8
纳瓦隆大炮【英语】（英国战争片）,https://vip.lz-cdn3.com/20230119/17250_d9718d1c/index.m3u8
纳瓦隆大炮【国语】（英国战争片）,https://vip.lz-cdn3.com/20230119/17250_d9718d1c/index.m3u8
西线无战事1979（英国战争片）,https://vip1.lz-cdn7.com/20230119/13607_ca397e60/index.m3u8
最后救援（美国战争片）,https://vip1.lz-cdn7.com/20230118/13558_9cc929a1/index.m3u8
雷玛根大桥【英语】（美国战争片）,https://vip.lz-cdn3.com/20230117/17226_c1bb5578/index.m3u8
雷玛根大桥【国语】（美国战争片）,https://vip.lz-cdn3.com/20230117/17225_39796320/index.m3u8
五日战争（美国战争片）,https://vip1.lz-cdn7.com/20230117/13535_e3156948/index.m3u8
顶层楼房（美国战争片）,https://vip1.lz-cdn7.com/20230115/13506_ac2d4667/index.m3u8
上甘岭（大陆战争片）,https://vip1.lz-cdn7.com/20230114/13496_8346eeec/index.m3u8
高山下的花环1985（大陆战争片）,https://vip1.lz-cdn7.com/20230113/13467_09cee196/index.m3u8
永别了傻瓜（罗马尼亚 / 德国 / 比利时战争片）,https://vip1.lz-cdn7.com/20230112/13423_01b4225f/index.m3u8
我的战争2016（大陆战争片）,https://vip1.lz-cdn7.com/20230104/13186_b88f56b4/index.m3u8
神话2013（越南战争片）,https://vip1.lz-cdn7.com/20230103/13162_4e78198f/index.m3u8
五月五之战（墨西哥战争片）,https://vip1.lz-cdn7.com/20230102/13140_a990a38e/index.m3u8
萨拉热窝事件2014（奥地利 / 捷克战争片）,https://vip1.lz-cdn7.com/20221227/12959_6bccce73/index.m3u8
豹1963（意大利 / 法国战争片）,https://vip1.lz-cdn7.com/20221226/12915_edfebdc5/index.m3u8
凯撒大帝2002（美国/德国/意大利/荷兰战争片）,https://vip.lz-cdn17.com/20221224/130_31af7550/index.m3u8
阿尔及尔之战（意大利 / 阿尔及利亚战争片）,https://vip1.lz-cdn7.com/20221225/12889_8e5468cb/index.m3u8
随心所欲的五月2015（法国战争片）,https://vip1.lz-cdn7.com/20221222/12807_bb56e9cf/index.m3u8
万里归途（大陆战争片）,https://vip1.lz-cdn1.com/20221216/19236_87dc300b/index.m3u8
代号玛利亚（哥伦比亚 / 阿根廷 / 法国战争片）,https://vip1.lz-cdn7.com/20221211/12578_fb38ff5b/index.m3u8
战争2015（丹麦战争片）,https://vip1.lz-cdn7.com/20221201/12205_307013f9/index.m3u8
战猪（美国战争片）,https://vip1.lz-cdn7.com/20221201/12204_25033037/index.m3u8
再见仍是朋友（塞尔维亚 / 德国战争片）,https://vip1.lz-cdn7.com/20221130/12182_297346dd/index.m3u8
雪路（韩国战争片）,https://vip.lz-cdn3.com/20221128/16359_c0491fdb/index.m3u8
裸露在狼群（德国战争片）,https://vip.lz-cdn3.com/20221127/16342_6e92e48e/index.m3u8
一九四四（爱沙尼亚 / 芬兰战争片）,https://vip.lz-cdn3.com/20221127/16329_4b505d71/index.m3u8
美好的一天2015（西班牙战争片）,https://vip1.lz-cdn7.com/20221126/12070_f4834360/index.m3u8
第一小分队（俄罗斯战争片）,https://vip1.lz-cdn7.com/20221126/12054_db9b98c0/index.m3u8
二二六（日本战争片）,https://vip.lz-cdn3.com/20221123/16219_32634b8c/index.m3u8
麦克阿瑟传（美国战争片）,https://vip.lz-cdn3.com/20221122/16203_dd5444c6/index.m3u8
亮剑之英雄虎胆（大陆战争片）,https://vip1.lz-cdn1.com/20221122/18532_47a6c22d/index.m3u8
峠最后的武士（日本战争片）,https://vip1.lz-cdn10.com/20221121/2993_70453acf/index.m3u8
列宁格勒（俄罗斯战争片）,https://vip.lz-cdn3.com/20221119/16098_8f6f7e17/index.m3u8
归心似箭1979（大陆战争片）,https://vip.lz-cdn3.com/20221117/16014_97b5926b/index.m3u8
潘菲洛夫28勇士（俄罗斯战争片）,https://vip.lz-cdn3.com/20221116/15956_9571bc05/index.m3u8
乌里：外科手术式打击（印度战争片）,https://vip.lz-cdn3.com/20221115/15930_6c2dc0fa/index.m3u8
山2（土耳其战争片）,https://vip.lzcdn2.com/20221113/22463_cd456d2a/index.m3u8
宝物招领（美国战争片）,https://vip.lz-cdn3.com/20221109/15682_c1c0c6c4/index.m3u8
乌龟也会飞（伊朗 / 法国 / 伊拉克战争片）,https://vip.lz-cdn3.com/20221109/15669_a3e0aa06/index.m3u8
300勇士：帝国崛起（美国战争片）,https://vip.lz-cdn3.com/20221109/15668_fac1c565/index.m3u8
决战中途岛【英语】（中国大陆 / 中国香港 / 加拿大 / 美国战争片）,https://vip.lz-cdn3.com/20220916/13587_43a2e395/index.m3u8
决战中途岛【国语】（中国大陆 / 中国香港 / 加拿大 / 美国战争片）,https://vip.lz-cdn3.com/20221107/15558_8a40c9b5/index.m3u8
尤里西斯的凝视（希腊 / 法国 / 意大利 / 德国 / 英国 / 南斯拉夫 / 罗马尼亚 / 阿尔巴尼亚 / 波黑战争片）,https://vip.lz-cdn3.com/20221105/15524_f38cc71c/index.m3u8
步步惊心2010（大陆战争片）,https://vip1.lz-cdn1.com/20220418/2370_7ac30919/index.m3u8
红男爵（德国 / 英国战争片）,https://vip1.lz-cdn1.com/20221031/17985_b8458f97/index.m3u8
血染雪山堡【国语】（英国战争片）,https://vip.lz-cdn3.com/20221030/15332_0bc86739/index.m3u8
血染雪山堡【英语】（英国战争片）,https://vip.lz-cdn3.com/20221030/15330_f10d89ee/index.m3u8
永远的记忆之血战黎明前（大陆战争片）,https://vip1.lz-cdn10.com/20221029/2886_4da60332/index.m3u8
西线无战事2022（德国 / 美国 / 英国战争片）,https://vip.lzcdn2.com/20221028/22014_c41c1b6e/index.m3u8
辛迪斯（格鲁吉亚战争片）,https://vip.lzcdn2.com/20221027/21961_7076e9d0/index.m3u8
石头不会忘记（德国 / 伊拉克战争片）,https://vip.lz-cdn3.com/20221024/15102_92ce609d/index.m3u8
地狱尖兵（俄罗斯战争片）,https://vip.lzcdn2.com/20221022/21882_72953567/index.m3u8
科利奥兰纳斯（英国战争片）,https://vip1.lz-cdn1.com/20221021/17638_ea4f68f3/index.m3u8
士兵的荣耀（大陆战争片）,https://vip1.lz-cdn1.com/20221017/17473_f6ceb112/index.m3u8
里普哈根（荷兰战争片）,https://vip1.lz-cdn1.com/20221015/17355_d4d2c372/index.m3u8
五台山儿女英雄传（大陆战争片）,https://vip.lz-cdn3.com/20221013/14770_54f44700/index.m3u8
胡奇才决战新开岭（大陆战争片）,https://vip.lz-cdn3.com/20221011/14717_c132badd/index.m3u8
布里斯堡（美国战争片）,https://vip.lz-cdn3.com/20221010/14651_0dd4697d/index.m3u8
代号55（克罗地亚战争片）,https://vip.lz-cdn3.com/20221010/14650_fc022ac7/index.m3u8
绝地营救（大陆战争片）,https://vip.lz-cdn3.com/20221007/14529_5b082dfc/index.m3u8
柏林孤影（德国 / 法国 / 英国战争片）,https://vip.lz-cdn3.com/20221004/14507_c70b1e9d/index.m3u8
特级英雄黄继光（大陆战争片）,https://vip1.lz-cdn1.com/20221002/16965_333905a3/index.m3u8
有史以来最棒的啤酒运送（美国战争片）,https://vip.lz-cdn3.com/20220930/14370_d347edfd/index.m3u8
信使2019（波兰战争片）,https://vip.lz-cdn3.com/20220928/14256_87e86502/index.m3u8
遥远的桥【英语】（美国战争片）,https://vip.lz-cdn3.com/20220926/14170_6fa48273/index.m3u8
遥远的桥【国语】（美国战争片）,https://vip.lz-cdn3.com/20220926/14169_4e6f1d29/index.m3u8
对峙2014（印度战争片）,https://vip.lz-cdn3.com/20220926/14146_82c3b79e/index.m3u8
天空之眼（英国战争片）,https://vip.lz-cdn3.com/20220924/14081_489a5461/index.m3u8
友军倒下（美国战争片）,https://vip.lz-cdn3.com/20220924/14047_119bc6cf/index.m3u8
喷火战斗机在柏林（英国战争片）,https://vip1.lz-cdn10.com/20220923/2544_13c84156/index.m3u8
凯萨里（印度战争片）,https://vip1.lz-cdn8.com/20220921/27275_8ba2091f/index.m3u8
危机：龙潭之战（澳大利亚战争片）,https://vip.lz-cdn3.com/20220923/14009_9b4c1427/index.m3u8
关原之战2017（日本战争片）,https://vip.lz-cdn3.com/20220922/13966_8576d54f/index.m3u8
索比堡（俄罗斯战争片）,https://vip.lz-cdn3.com/20220921/13946_12b1c36e/index.m3u8
自己去看1985（苏联战争片）,https://vip.lz-cdn3.com/20220921/13926_7e5776f3/index.m3u8
印第安纳波利斯号：勇者无惧（美国战争片）,https://vip.lz-cdn3.com/20220919/13836_f5c62fca/index.m3u8
英雄时代2011（英国战争片）,https://vip.lz-cdn3.com/20220919/13825_bb2c663e/index.m3u8
威士忌、探戈、狐步舞（美国战争片）,https://vip.lz-cdn3.com/20220916/13635_2f1f80ea/index.m3u8
国王的选择（挪威 / 瑞典 / 丹麦 / 爱尔兰战争片）,https://vip.lz-cdn3.com/20220915/13536_9220fe66/index.m3u8
铁皮鼓（西德 / 波兰 / 法国 / 南斯拉夫战争片）,https://vip.lz15uu.com/20220914/94_ccc1fdfa/index.m3u8
亡命雷区（美国战争片）,https://vip.lz-cdn3.com/20220914/13384_47f251cc/index.m3u8
想念哥哥（韩国战争片）,https://vip.lz-cdn3.com/20220913/13276_a41dd956/index.m3u8
例外（英国战争片）,https://vip.lz-cdn3.com/20220912/13229_a36eeef6/index.m3u8
比利·林恩的中场战事（美国战争片）,https://vip.lz-cdn3.com/20220911/13188_42f78b0e/index.m3u8
雅多维尔围城战（爱尔兰 / 南非战争片）,https://vip.lz-cdn3.com/20220910/13102_d27f512c/index.m3u8
斯大林格勒【原声】（俄罗斯战争片）,https://vip1.lz-cdn.com/20220908/32099_91140917/index.m3u8
斯大林格勒【国语】（俄罗斯战争片）,https://vip1.lz-cdn.com/20220908/32098_7ec28390/index.m3u8
瓦尔特保卫萨拉热窝1972（南斯拉夫战争片）,https://vip1.lz-cdn.com/20220907/32072_363bd4ac/index.m3u8
仁川登陆作战【英语】（韩国战争片）,https://vip.lz-cdn3.com/20220908/12979_e3690104/index.m3u8
仁川登陆作战【国语】（韩国战争片）,https://vip.lz-cdn3.com/20220908/12974_b25b19ab/index.m3u8
战争天堂（俄罗斯战争片）,https://vip.lz-cdn3.com/20220908/12951_6715987b/index.m3u8
锅盖头3：绝地反击（美国战争片）,https://vip.lz-cdn3.com/20220907/12894_bb06da34/index.m3u8
芬妮的旅程（法国战争片）,https://vip.lz-cdn3.com/20220907/12889_c4d04df8/index.m3u8
闲山：龙的出现（韩国战争片）,https://vip1.lz-cdn7.com/20220906/10750_6aabf8cf/index.m3u8
国境线2017（大陆战争片）,https://vip.lz-cdn3.com/20220904/12678_d66fd983/index.m3u8
生死之墙（美国战争片）,https://vip.lz-cdn3.com/20220902/12529_7bfe1cc7/index.m3u8
兰开斯特的天空（英国战争片）,https://vip.lz-cdn3.com/20220902/12505_8e8a7aa7/index.m3u8
大作战（美国战争片）,https://vip.lz-cdn3.com/20220831/12418_80eafcd5/index.m3u8
凤梧洞战斗（韩国战争片）,https://vip.lz-cdn3.com/20220828/12182_a24f60fd/index.m3u8
杀戮部队（美国战争片）,https://vip.lz-cdn3.com/20220828/12165_db035aa9/index.m3u8
那一天的管风琴（日本战争片）,https://vip.lz-cdn3.com/20220828/12155_542a4cda/index.m3u8
贞德（法国战争片）,https://vip.lz-cdn3.com/20220826/12027_6e66f069/index.m3u8
艾拉（土耳其 / 韩国战争片）,https://vip.lz-cdn3.com/20220822/11889_cb15e2fd/index.m3u8
霍姆斯之雨（叙利亚 战争片）,https://vip.lz-cdn3.com/20220821/11870_f70ea2fa/index.m3u8
最后一个音符（希腊战争片）,https://vip.lz-cdn3.com/20220822/11900_eda719fe/index.m3u8
喀秋莎行动（俄罗斯战争片）,https://vip1.lz-cdn1.com/20220820/14876_ee3b8aec/index.m3u8
隐形同盟（德国战争片）,https://vip.lz-cdn3.com/20220820/11796_55e60957/index.m3u8
维克雷提（波兰战争片）,https://vip.lz-cdn3.com/20220818/11649_e1ef0851/index.m3u8
战争机器（美国战争片）,https://vip.lz-cdn3.com/20220817/11636_a18a7970/index.m3u8
鱼雷2019（比利时 / 英国 / 德国战争片）,https://vip.lz-cdn3.com/20220817/11616_e2592e9d/index.m3u8
代立军（韩国战争片）,https://vip.lz-cdn3.com/20220817/11592_69d5367b/index.m3u8
旅程终点2017（英国战争片）,https://vip.lz-cdn3.com/20220816/11551_1eb3096c/index.m3u8
南汉山城（韩国战争片）,https://vip.lz-cdn3.com/20220816/11542_ddc93fe9/index.m3u8
无名战士2017（芬兰 / 比利时 / 冰岛战争片）,https://vip.lz-cdn3.com/20220816/11521_a0b87bea/index.m3u8
一袋弹子（法国战争片）,https://vip.lz-cdn3.com/20220815/11484_e0871d20/index.m3u8
至暗时刻（英国战争片）,https://vip.lz-cdn3.com/20220815/11478_90c9a3c7/index.m3u8
第十二个人2017（挪威战争片）,https://vip.lz-cdn3.com/20220815/11445_ee65ad7c/index.m3u8
狐步舞2017（以色列 / 瑞士 / 德国 / 法国战争片）,https://vip.lz-cdn3.com/20220814/11426_12aabfc7/index.m3u8
战争未了（西班牙战争片）,https://vip.lz-cdn3.com/20220812/11266_c723a5ea/index.m3u8
冒牌上尉2017（德国 / 波兰 / 法国战争片）,https://vip.lz-cdn3.com/20220811/11234_3e479cc8/index.m3u8
我的上高（大陆战争片）,https://vip.lz-cdn3.com/20220811/11176_0fafb57a/index.m3u8
长津湖（大陆战争片）,https://vip1.lz-cdn6.com/20220810/21437_e2632c6d/index.m3u8
异域之末路英雄【粤语】（台湾战争片）,https://vip1.lz-cdn6.com/20220810/21433_12e53d24/index.m3u8
异域之末路英雄【国语】（台湾战争片）,https://vip1.lz-cdn6.com/20220810/21432_a5a7236f/index.m3u8
小野田的丛林万夜（法国战争片）,https://vip1.lz-cdn10.com/20220809/2200_a0fee86c/index.m3u8
托米莉斯女王（哈萨克斯坦战争片）,https://vip.lz-cdn3.com/20220808/10969_a7d9d240/index.m3u8
云霄之上（大陆战争片）,https://vip1.lz-cdn10.com/20220808/2182_5c285e99/index.m3u8
美利坚邦联（美国战争片）,https://vip.lz-cdn3.com/20220806/10846_b861cedf/index.m3u8
黄金大逃狱【粤语】（大陆战争片）,https://vip.lz-cdn3.com/20220805/10799_39f45bd1/index.m3u8
沙漠往事（俄罗斯战争片）,https://vip.lz-cdn3.com/20220805/10798_27ea2dcc/index.m3u8
呼叫班德拉斯（乌克兰战争片）,https://vip.lz-cdn3.com/20220803/10652_5fe1de09/index.m3u8
飓风行动2018（英国战争片）,https://vip.lz-cdn3.com/20220802/10549_36ca95da/index.m3u8
失落的海峡2018（伊朗战争片）,https://vip.lz-cdn3.com/20220802/10529_81857bc3/index.m3u8
私人战争2018（美国战争片）,https://vip.lz-cdn3.com/20220801/10517_89f249ab/index.m3u8
太阳之女（法国战争片）,https://vip.lz-cdn3.com/20220801/10512_33c3e63a/index.m3u8
顿巴斯营在二〇一四年的伊洛瓦里安2019（乌克兰战争片）,https://vip.lz-cdn3.com/20220801/10467_eef93ba8/index.m3u8
血战摩苏尔（美国战争片）,https://vip.lz-cdn3.com/20220801/10452_ae541d65/index.m3u8
拿破仑1927（法国战争片）,https://vip.lzcdn2.com/20220528/7866_142c6096/index.m3u8
狙击手·白乌鸦2022（乌克兰战争片）,https://vip.lz-cdn3.com/20220731/10412_67041949/index.m3u8
渗透2022（俄罗斯战争片）,https://vip.lz-cdn3.com/20220731/10407_f372cc5f/index.m3u8
巴尔干边界（俄罗斯战争片）,https://vip.lz-cdn3.com/20220731/10378_eb9b2a49/index.m3u8
锅盖头4：回归法制（美国战争片）,https://vip.lz-cdn3.com/20220730/10364_41874d53/index.m3u8
勒热夫战役（俄罗斯战争片）,https://vip.lz-cdn3.com/20220730/10335_41d07e1e/index.m3u8
王者天下2019（日本战争片）,https://vip.lz-cdn3.com/20220729/10283_076bd4a2/index.m3u8
和平（美国战争片）,https://vip.lz-cdn3.com/20220728/10229_06a09526/index.m3u8
十二勇士（美国战争片）,https://vip.lz-cdn3.com/20220728/10202_36c1529d/index.m3u8
冰海陷落（英国战争片）,https://vip.lz-cdn3.com/20220728/10196_c625a63c/index.m3u8
大轰炸（大陆战争片）,https://vip.lz-cdn3.com/20220727/10192_19ef438c/index.m3u8
霸主（美国战争片）,https://vip.lz-cdn3.com/20220726/10081_3cfb6e56/index.m3u8
不朽的走廊（俄罗斯战争片）,https://vip.lz-cdn3.com/20220724/9964_90b339b2/index.m3u8
余波2019（英国战争片）,https://vip.lz-cdn3.com/20220723/9921_3199798b/index.m3u8
高个儿（俄罗斯战争片）,https://vip.lz-cdn3.com/20220722/9868_53cb9f78/index.m3u8
等待安雅（英国战争片）,https://vip.lz-cdn3.com/20220721/9757_e867c777/index.m3u8
温德米尔儿童（英国战争片）,https://vip.lz-cdn3.com/20220721/9737_4959e4ea/index.m3u8
八百彪兵奔北坡（大陆战争片）,https://vip.lz-cdn3.com/20220720/9712_ab67121c/index.m3u8
转移者2018（拉脱维亚战争片）,https://vip1.lz-cdn10.com/20220718/2048_8be62ef2/index.m3u8
狙击手2020（大陆战争片）,https://vip.lz-cdn3.com/20220719/9676_c01757ad/index.m3u8
塔纳吉：无名勇士（印度战争片）,https://vip.lz-cdn3.com/20220719/9667_a99b863b/index.m3u8
